dest_statefips,dest_countyfips,origin_statefips,origin_countyfips,origin_stateabbr,num_returns,num_individuals,agi,origin_countyname
41,047,06,059,CA,56,107,3865,Orange County
41,051,06,059,CA,278,342,17107,Orange County
41,053,06,059,CA,21,30,1079,Orange County
41,067,06,059,CA,240,382,16356,Orange County
42,003,06,059,CA,68,103,4879,Orange County
42,017,06,059,CA,22,41,3067,Orange County
42,029,06,059,CA,30,50,2826,Orange County
42,091,06,059,CA,45,76,2561,Orange County
42,101,06,059,CA,77,92,5882,Orange County
45,013,06,059,CA,46,83,6562,Orange County
45,015,06,059,CA,24,39,1487,Orange County
45,019,06,059,CA,66,125,7662,Orange County
45,045,06,059,CA,58,119,6444,Orange County
45,051,06,059,CA,29,49,2968,Orange County
45,079,06,059,CA,22,42,1511,Orange County
45,091,06,059,CA,24,49,2420,Orange County
46,103,06,059,CA,20,44,2053,Orange County
47,009,06,059,CA,33,77,4164,Orange County
47,037,06,059,CA,184,283,27212,Orange County
47,065,06,059,CA,33,70,3884,Orange County
47,093,06,059,CA,73,161,13619,Orange County
47,119,06,059,CA,70,149,5580,Orange County
47,125,06,059,CA,40,73,2746,Orange County
47,149,06,059,CA,77,148,5436,Orange County
47,157,06,059,CA,44,81,4801,Orange County
47,165,06,059,CA,83,173,7756,Orange County
47,187,06,059,CA,287,782,76297,Orange County
47,189,06,059,CA,46,104,4278,Orange County
48,027,06,059,CA,77,143,5226,Orange County
48,029,06,059,CA,340,708,33594,Orange County
48,039,06,059,CA,21,54,1785,Orange County
48,041,06,059,CA,24,37,2007,Orange County
48,061,06,059,CA,24,49,2857,Orange County
48,085,06,059,CA,552,1310,166970,Orange County
48,091,06,059,CA,105,216,16540,Orange County
48,113,06,059,CA,463,792,75352,Orange County
48,121,06,059,CA,382,848,66501,Orange County
48,139,06,059,CA,29,67,3217,Orange County
48,141,06,059,CA,113,224,6397,Orange County
48,157,06,059,CA,129,274,9959,Orange County
48,167,06,059,CA,33,73,3631,Orange County
48,181,06,059,CA,22,42,1806,Orange County
48,187,06,059,CA,48,96,4075,Orange County
48,201,06,059,CA,526,1015,50215,Orange County
48,209,06,059,CA,73,150,9618,Orange County
48,215,06,059,CA,21,33,1333,Orange County
48,251,06,059,CA,29,58,3083,Orange County
48,257,06,059,CA,36,78,2546,Orange County
48,259,06,059,CA,21,55,3283,Orange County
48,309,06,059,CA,45,83,3206,Orange County
48,339,06,059,CA,145,340,16297,Orange County
48,367,06,059,CA,22,52,2198,Orange County
48,397,06,059,CA,60,137,8185,Orange County
48,439,06,059,CA,423,815,47785,Orange County
48,453,06,059,CA,561,970,122943,Orange County
48,485,06,059,CA,21,49,2602,Orange County
48,491,06,059,CA,330,687,37621,Orange County
49,005,06,059,CA,20,39,2221,Orange County
49,011,06,059,CA,82,173,7539,Orange County
49,021,06,059,CA,38,69,5167,Orange County
49,035,06,059,CA,382,706,42859,Orange County
49,043,06,059,CA,59,132,113520,Orange County
49,049,06,059,CA,247,556,24747,Orange County
49,051,06,059,CA,24,73,2671,Orange County
49,053,06,059,CA,137,280,13833,Orange County
49,057,06,059,CA,55,104,5982,Orange County
51,013,06,059,CA,43,61,4490,Orange County
51,059,06,059,CA,149,288,16162,Orange County
51,087,06,059,CA,20,35,1327,Orange County
51,107,06,059,CA,39,94,6107,Orange County
51,153,06,059,CA,28,63,2406,Orange County
51,510,06,059,CA,25,29,1590,Orange County
51,710,06,059,CA,27,44,1186,Orange County
51,810,06,059,CA,48,72,2693,Orange County
53,005,06,059,CA,26,48,1215,Orange County
53,011,06,059,CA,194,330,15690,Orange County
53,029,06,059,CA,27,47,3235,Orange County
53,033,06,059,CA,905,1410,107278,Orange County
53,035,06,059,CA,78,142,7404,Orange County
53,053,06,059,CA,203,359,17290,Orange County
53,061,06,059,CA,175,307,13539,Orange County
53,063,06,059,CA,105,176,8840,Orange County
53,067,06,059,CA,66,136,6503,Orange County
53,073,06,059,CA,57,85,4664,Orange County
55,025,06,059,CA,41,55,2454,Orange County
55,079,06,059,CA,41,55,2869,Orange County
04,013,06,061,CA,207,376,21519,Placer County
04,019,06,061,CA,37,60,2611,Placer County
04,021,06,061,CA,31,49,2214,Placer County
04,025,06,061,CA,20,36,2260,Placer County
06,001,06,061,CA,164,263,13454,Placer County
06,005,06,061,CA,46,80,3393,Placer County
06,007,06,061,CA,130,207,5373,Placer County
06,013,06,061,CA,155,250,15814,Placer County
06,017,06,061,CA,465,822,49164,Placer County
06,019,06,061,CA,48,96,3183,Placer County
06,023,06,061,CA,35,41,1348,Placer County
06,029,06,061,CA,31,63,2533,Placer County
06,037,06,061,CA,213,299,14835,Placer County
06,041,06,061,CA,34,48,3543,Placer County
06,045,06,061,CA,24,38,1582,Placer County
06,047,06,061,CA,21,34,1344,Placer County
06,053,06,061,CA,40,69,8078,Placer County
06,055,06,061,CA,31,47,3492,Placer County
06,057,06,061,CA,535,949,41392,Placer County
06,059,06,061,CA,155,243,21518,Placer County
06,061,06,061,CA,148779,313862,17382803,Placer County Non-migrants
06,063,06,061,CA,34,73,3965,Placer County
06,065,06,061,CA,73,147,5051,Placer County
06,067,06,061,CA,3526,5731,225344,Placer County
06,071,06,061,CA,42,78,2899,Placer County
06,073,06,061,CA,257,420,23631,Placer County
06,075,06,061,CA,117,146,11848,Placer County
06,077,06,061,CA,96,166,6691,Placer County
06,079,06,061,CA,50,76,5680,Placer County
06,081,06,061,CA,94,138,10347,Placer County
06,083,06,061,CA,31,53,2121,Placer County
06,085,06,061,CA,199,298,16706,Placer County
06,087,06,061,CA,44,66,3798,Placer County
06,089,06,061,CA,65,114,4156,Placer County
06,093,06,061,CA,24,44,1781,Placer County
06,095,06,061,CA,137,229,10860,Placer County
06,097,06,061,CA,100,160,8039,Placer County
06,099,06,061,CA,40,64,2227,Placer County
06,101,06,061,CA,99,175,6943,Placer County
06,111,06,061,CA,46,84,4404,Placer County
06,113,06,061,CA,146,231,15468,Placer County
06,115,06,061,CA,340,682,22414,Placer County
08,031,06,061,CA,28,39,1868,Placer County
08,041,06,061,CA,37,63,2731,Placer County
15,001,06,061,CA,24,46,32921,Placer County
15,003,06,061,CA,36,62,3444,Placer County
16,001,06,061,CA,141,331,19255,Placer County
16,027,06,061,CA,73,166,9096,Placer County
16,055,06,061,CA,40,86,6121,Placer County
32,003,06,061,CA,139,239,12874,Placer County
32,005,06,061,CA,42,78,5593,Placer County
32,019,06,061,CA,35,58,3294,Placer County
32,031,06,061,CA,410,663,53310,Placer County
32,510,06,061,CA,37,67,2705,Placer County
37,183,06,061,CA,25,50,2094,Placer County
40,109,06,061,CA,20,45,1904,Placer County
41,005,06,061,CA,29,56,2893,Placer County
41,017,06,061,CA,25,43,2265,Placer County
41,029,06,061,CA,41,63,2846,Placer County
41,039,06,061,CA,31,42,1589,Placer County
41,051,06,061,CA,40,50,2327,Placer County
41,067,06,061,CA,38,59,2397,Placer County
47,037,06,061,CA,21,43,2326,Placer County
47,093,06,061,CA,29,80,4702,Placer County
47,187,06,061,CA,38,105,9012,Placer County
47,189,06,061,CA,22,60,3567,Placer County
48,027,06,061,CA,20,35,1298,Placer County
48,029,06,061,CA,41,90,2928,Placer County
48,085,06,061,CA,38,108,6148,Placer County
48,113,06,061,CA,29,39,2525,Placer County
48,121,06,061,CA,51,129,7992,Placer County
48,201,06,061,CA,33,67,3636,Placer County
48,339,06,061,CA,23,68,2264,Placer County
48,439,06,061,CA,38,75,4255,Placer County
48,453,06,061,CA,48,78,4715,Placer County
48,491,06,061,CA,33,71,3623,Placer County
49,035,06,061,CA,48,91,4973,Placer County
49,049,06,061,CA,40,100,3140,Placer County
49,053,06,061,CA,20,48,1660,Placer County
53,011,06,061,CA,37,68,3231,Placer County
53,033,06,061,CA,91,137,10719,Placer County
53,035,06,061,CA,25,47,1609,Placer County
53,053,06,061,CA,37,78,2819,Placer County
53,061,06,061,CA,26,49,2815,Placer County
53,063,06,061,CA,37,71,2995,Placer County
06,007,06,063,CA,52,86,2248,Plumas County
06,035,06,063,CA,39,79,1706,Plumas County
06,063,06,063,CA,7077,13484,475942,Plumas County Non-migrants
06,067,06,063,CA,24,36,981,Plumas County
32,031,06,063,CA,79,127,4176,Plumas County
01,089,06,065,CA,26,70,1731,Riverside County
02,020,06,065,CA,37,65,1583,Riverside County
04,003,06,065,CA,50,105,2672,Riverside County
04,005,06,065,CA,68,119,7340,Riverside County
04,007,06,065,CA,35,67,2647,Riverside County
04,012,06,065,CA,80,135,4503,Riverside County
04,013,06,065,CA,1871,3542,129546,Riverside County
04,015,06,065,CA,696,1273,54510,Riverside County
04,017,06,065,CA,42,93,3117,Riverside County
04,019,06,065,CA,269,478,17446,Riverside County
04,021,06,065,CA,258,514,18892,Riverside County
04,025,06,065,CA,366,700,32508,Riverside County
04,027,06,065,CA,173,334,6857,Riverside County
05,007,06,065,CA,61,126,4941,Riverside County
06,001,06,065,CA,232,322,15422,Riverside County
06,007,06,065,CA,80,124,3639,Riverside County
06,013,06,065,CA,157,284,13463,Riverside County
06,017,06,065,CA,67,136,5727,Riverside County
06,019,06,065,CA,232,444,9847,Riverside County
06,023,06,065,CA,53,83,2584,Riverside County
06,025,06,065,CA,486,1031,14807,Riverside County
06,029,06,065,CA,472,827,16355,Riverside County
06,031,06,065,CA,84,130,2113,Riverside County
06,035,06,065,CA,30,39,581,Riverside County
06,037,06,065,CA,6487,10791,357972,Riverside County
06,039,06,065,CA,73,140,3165,Riverside County
06,041,06,065,CA,45,60,1941,Riverside County
06,047,06,065,CA,55,92,1070,Riverside County
06,051,06,065,CA,23,41,1559,Riverside County
06,053,06,065,CA,134,207,6364,Riverside County
06,055,06,065,CA,41,60,2711,Riverside County
06,057,06,065,CA,36,76,2358,Riverside County
06,059,06,065,CA,5589,9690,392840,Riverside County
06,061,06,065,CA,117,208,7650,Riverside County
06,065,06,065,CA,838138,1780031,57355300,Riverside County Non-migrants
06,067,06,065,CA,338,594,15232,Riverside County
06,071,06,065,CA,9941,18883,524830,Riverside County
06,073,06,065,CA,5163,9020,316096,Riverside County
06,075,06,065,CA,136,161,10805,Riverside County
06,077,06,065,CA,124,226,6793,Riverside County
06,079,06,065,CA,164,232,11196,Riverside County
06,081,06,065,CA,114,158,6758,Riverside County
06,083,06,065,CA,157,244,9426,Riverside County
06,085,06,065,CA,257,388,13766,Riverside County
06,087,06,065,CA,43,55,2136,Riverside County
06,089,06,065,CA,67,116,3858,Riverside County
06,095,06,065,CA,97,168,4082,Riverside County
06,097,06,065,CA,118,187,10004,Riverside County
06,099,06,065,CA,79,152,3904,Riverside County
06,107,06,065,CA,109,201,4485,Riverside County
06,109,06,065,CA,33,52,1835,Riverside County
06,111,06,065,CA,355,595,41493,Riverside County
06,113,06,065,CA,45,62,1430,Riverside County
06,115,06,065,CA,21,38,-48,Riverside County
08,001,06,065,CA,53,96,2992,Riverside County
08,005,06,065,CA,66,106,3776,Riverside County
08,013,06,065,CA,32,55,2629,Riverside County
08,031,06,065,CA,92,122,5804,Riverside County
08,035,06,065,CA,59,124,8183,Riverside County
08,041,06,065,CA,174,359,11100,Riverside County
08,059,06,065,CA,57,86,3689,Riverside County
08,069,06,065,CA,56,109,4831,Riverside County
08,077,06,065,CA,23,44,1536,Riverside County
08,101,06,065,CA,22,41,1078,Riverside County
08,123,06,065,CA,33,60,1787,Riverside County
11,001,06,065,CA,24,35,1371,Riverside County
12,009,06,065,CA,38,72,2715,Riverside County
12,011,06,065,CA,89,142,6419,Riverside County
12,021,06,065,CA,35,71,4667,Riverside County
12,031,06,065,CA,69,122,3331,Riverside County
12,033,06,065,CA,33,56,1586,Riverside County
12,035,06,065,CA,20,34,1210,Riverside County
12,057,06,065,CA,72,140,4366,Riverside County
12,071,06,065,CA,66,130,7871,Riverside County
12,081,06,065,CA,44,78,4240,Riverside County
12,083,06,065,CA,31,51,1665,Riverside County
12,086,06,065,CA,74,102,6221,Riverside County
12,091,06,065,CA,20,36,665,Riverside County
12,095,06,065,CA,66,115,4542,Riverside County
12,099,06,065,CA,55,93,4214,Riverside County
12,101,06,065,CA,22,52,1588,Riverside County
12,103,06,065,CA,47,96,4636,Riverside County
12,109,06,065,CA,25,52,2515,Riverside County
12,111,06,065,CA,22,43,1669,Riverside County
12,115,06,065,CA,32,56,2840,Riverside County
12,117,06,065,CA,23,50,1990,Riverside County
12,127,06,065,CA,36,66,2215,Riverside County
13,051,06,065,CA,22,44,1797,Riverside County
13,057,06,065,CA,22,53,1426,Riverside County
13,067,06,065,CA,64,114,3938,Riverside County
13,089,06,065,CA,27,44,2029,Riverside County
13,117,06,065,CA,26,62,2542,Riverside County
13,121,06,065,CA,45,81,5871,Riverside County
13,135,06,065,CA,45,99,3703,Riverside County
13,215,06,065,CA,20,36,1093,Riverside County
15,001,06,065,CA,52,87,2583,Riverside County
15,003,06,065,CA,159,323,10924,Riverside County
15,009,06,065,CA,41,63,4368,Riverside County
16,001,06,065,CA,318,726,31295,Riverside County
16,005,06,065,CA,22,42,1027,Riverside County
16,017,06,065,CA,27,58,3733,Riverside County
16,019,06,065,CA,35,73,2103,Riverside County
16,027,06,065,CA,166,369,25348,Riverside County
16,055,06,065,CA,156,356,13538,Riverside County
16,083,06,065,CA,38,86,2401,Riverside County
17,031,06,065,CA,147,234,8996,Riverside County
17,043,06,065,CA,37,69,2546,Riverside County
17,097,06,065,CA,35,71,3230,Riverside County
17,197,06,065,CA,20,43,1510,Riverside County
18,057,06,065,CA,44,118,3225,Riverside County
18,097,06,065,CA,38,68,1997,Riverside County
19,153,06,065,CA,35,54,1336,Riverside County
20,091,06,065,CA,38,80,4521,Riverside County
20,173,06,065,CA,28,52,1549,Riverside County
21,111,06,065,CA,29,70,2255,Riverside County
24,003,06,065,CA,32,60,1569,Riverside County
24,031,06,065,CA,29,39,1802,Riverside County
25,017,06,065,CA,38,64,2752,Riverside County
26,081,06,065,CA,29,56,2645,Riverside County
26,099,06,065,CA,20,34,692,Riverside County
26,125,06,065,CA,41,87,4414,Riverside County
26,163,06,065,CA,41,85,1841,Riverside County
27,053,06,065,CA,59,79,3810,Riverside County
29,043,06,065,CA,24,69,1230,Riverside County
29,047,06,065,CA,21,44,1054,Riverside County
29,077,06,065,CA,27,63,1649,Riverside County
29,095,06,065,CA,49,87,2681,Riverside County
29,189,06,065,CA,37,67,1956,Riverside County
29,510,06,065,CA,20,23,1002,Riverside County
30,029,06,065,CA,55,111,3289,Riverside County
30,031,06,065,CA,39,81,5004,Riverside County
30,063,06,065,CA,25,36,3521,Riverside County
30,081,06,065,CA,27,63,2849,Riverside County
30,111,06,065,CA,28,55,1928,Riverside County
31,055,06,065,CA,34,54,1502,Riverside County
32,003,06,065,CA,1451,2674,102020,Riverside County
32,005,06,065,CA,37,64,4632,Riverside County
32,019,06,065,CA,20,40,1082,Riverside County
32,023,06,065,CA,40,74,2945,Riverside County
32,031,06,065,CA,165,289,18428,Riverside County
32,510,06,065,CA,22,36,2340,Riverside County
35,001,06,065,CA,70,114,3161,Riverside County
35,013,06,065,CA,43,75,1768,Riverside County
35,043,06,065,CA,32,56,2486,Riverside County
36,047,06,065,CA,55,78,2496,Riverside County
36,061,06,065,CA,77,99,6350,Riverside County
36,081,06,065,CA,27,36,1088,Riverside County
36,103,06,065,CA,21,46,1365,Riverside County
37,049,06,065,CA,21,46,864,Riverside County
37,051,06,065,CA,48,95,1678,Riverside County
37,097,06,065,CA,22,50,2518,Riverside County
37,119,06,065,CA,52,104,3326,Riverside County
37,133,06,065,CA,106,254,5625,Riverside County
37,183,06,065,CA,70,160,4614,Riverside County
39,035,06,065,CA,36,68,3490,Riverside County
39,049,06,065,CA,50,82,2734,Riverside County
40,027,06,065,CA,31,59,1303,Riverside County
40,031,06,065,CA,27,71,1167,Riverside County
40,109,06,065,CA,67,142,3542,Riverside County
40,143,06,065,CA,68,143,3085,Riverside County
41,005,06,065,CA,70,138,4497,Riverside County
41,017,06,065,CA,90,155,7795,Riverside County
41,019,06,065,CA,22,40,1477,Riverside County
41,029,06,065,CA,50,99,2792,Riverside County
41,033,06,065,CA,29,58,2002,Riverside County
41,039,06,065,CA,74,128,3467,Riverside County
41,043,06,065,CA,28,61,1413,Riverside County
41,047,06,065,CA,75,141,6134,Riverside County
41,051,06,065,CA,163,219,9909,Riverside County
41,067,06,065,CA,124,205,7276,Riverside County
42,003,06,065,CA,33,52,2029,Riverside County
42,091,06,065,CA,23,36,1798,Riverside County
42,101,06,065,CA,36,52,3926,Riverside County
45,013,06,065,CA,44,94,5356,Riverside County
45,019,06,065,CA,25,42,835,Riverside County
45,045,06,065,CA,40,97,3055,Riverside County
45,051,06,065,CA,32,86,2354,Riverside County
46,099,06,065,CA,22,49,1782,Riverside County
46,103,06,065,CA,48,86,4102,Riverside County
47,009,06,065,CA,32,87,3426,Riverside County
47,037,06,065,CA,93,135,6307,Riverside County
47,065,06,065,CA,45,109,4114,Riverside County
47,093,06,065,CA,80,184,6972,Riverside County
47,105,06,065,CA,21,53,1610,Riverside County
47,119,06,065,CA,48,110,4820,Riverside County
47,125,06,065,CA,78,176,4805,Riverside County
47,149,06,065,CA,66,153,4820,Riverside County
47,157,06,065,CA,36,64,1577,Riverside County
47,165,06,065,CA,64,158,6652,Riverside County
47,187,06,065,CA,82,211,13716,Riverside County
47,189,06,065,CA,51,161,6208,Riverside County
48,027,06,065,CA,92,199,4520,Riverside County
48,029,06,065,CA,308,656,20861,Riverside County
48,039,06,065,CA,33,51,1623,Riverside County
48,041,06,065,CA,21,45,1340,Riverside County
48,085,06,065,CA,232,577,19650,Riverside County
48,091,06,065,CA,65,161,5703,Riverside County
48,113,06,065,CA,182,312,10647,Riverside County
48,121,06,065,CA,188,430,19175,Riverside County
48,139,06,065,CA,37,103,3425,Riverside County
48,141,06,065,CA,131,257,6546,Riverside County
48,157,06,065,CA,73,176,5507,Riverside County
48,167,06,065,CA,24,41,1644,Riverside County
48,181,06,065,CA,23,40,1623,Riverside County
48,187,06,065,CA,42,130,3036,Riverside County
48,201,06,065,CA,329,701,22606,Riverside County
48,209,06,065,CA,46,88,3811,Riverside County
48,215,06,065,CA,32,54,1505,Riverside County
48,221,06,065,CA,22,46,2841,Riverside County
48,231,06,065,CA,24,59,1363,Riverside County
48,251,06,065,CA,44,99,3110,Riverside County
48,257,06,065,CA,31,75,1903,Riverside County
48,303,06,065,CA,26,51,1054,Riverside County
48,309,06,065,CA,34,68,2065,Riverside County
48,339,06,065,CA,128,328,9911,Riverside County
48,367,06,065,CA,48,131,5091,Riverside County
48,373,06,065,CA,23,42,1784,Riverside County
48,397,06,065,CA,43,109,4455,Riverside County
48,423,06,065,CA,34,84,2358,Riverside County
48,439,06,065,CA,329,762,25550,Riverside County
48,453,06,065,CA,179,290,13161,Riverside County
48,491,06,065,CA,165,362,15449,Riverside County
48,497,06,065,CA,24,54,2079,Riverside County
49,005,06,065,CA,27,51,2349,Riverside County
49,011,06,065,CA,60,130,4227,Riverside County
49,021,06,065,CA,63,143,5894,Riverside County
49,035,06,065,CA,201,405,12892,Riverside County
49,049,06,065,CA,189,424,13174,Riverside County
49,053,06,065,CA,127,279,12654,Riverside County
49,057,06,065,CA,39,91,2774,Riverside County
51,013,06,065,CA,20,35,1373,Riverside County
51,059,06,065,CA,52,103,5534,Riverside County
51,107,06,065,CA,23,48,2390,Riverside County
51,153,06,065,CA,34,70,2082,Riverside County
51,179,06,065,CA,27,67,2192,Riverside County
51,710,06,065,CA,28,49,1060,Riverside County
51,810,06,065,CA,48,110,2979,Riverside County
53,005,06,065,CA,26,45,1456,Riverside County
53,009,06,065,CA,21,47,1589,Riverside County
53,011,06,065,CA,102,185,6620,Riverside County
53,029,06,065,CA,52,88,5370,Riverside County
53,033,06,065,CA,304,440,22810,Riverside County
53,035,06,065,CA,54,101,4102,Riverside County
53,053,06,065,CA,154,300,7701,Riverside County
53,057,06,065,CA,26,42,1747,Riverside County
53,061,06,065,CA,94,183,5616,Riverside County
53,063,06,065,CA,116,214,8888,Riverside County
53,067,06,065,CA,56,98,3148,Riverside County
53,073,06,065,CA,39,88,3092,Riverside County
53,077,06,065,CA,25,50,839,Riverside County
55,079,06,065,CA,30,50,2997,Riverside County
01,089,06,067,CA,27,60,1865,Sacramento County
02,020,06,067,CA,20,36,1476,Sacramento County
